LOC,bug,PDA,LLOC,Parent,PUA,CLOC,LongName,Name,ID
146,0.0,0,89,L258121,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteOutlinePage.java,SiteOutlinePage.java,L258148
29,0.0,0,15,L258121,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SitePage.java,SitePage.java,L258149
66,0.0,0,49,L258121,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteSourceOutlinePage.java,SiteSourceOutlinePage.java,L258150
32,0.0,0,18,L258121,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteSourcePage.java,SiteSourcePage.java,L258151
179,0.0,2,142,L258121,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteUndoManager.java,SiteUndoManager.java,L258152
153,0.0,0,125,L258121,11,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/StateListener.java,StateListener.java,L258153
83,0.0,0,61,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/AnnotationHover.java,AnnotationHover.java,L260028
72,0.0,0,51,L260027,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/ColorManager.java,ColorManager.java,L260029
20,0.0,0,6,L260027,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/IColorManager.java,IColorManager.java,L260030
29,0.0,0,14,L260027,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/IPDEColorConstants.java,IPDEColorConstants.java,L260031
142,0.0,4,82,L260027,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/NonRuleBasedDamagerRepairer.java,NonRuleBasedDamagerRepairer.java,L260032
32,0.0,0,14,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/PDECommentScanner.java,PDECommentScanner.java,L260033
38,0.0,0,19,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/PDEPartitionScanner.java,PDEPartitionScanner.java,L260034
35,0.0,0,16,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/PDEScanner.java,PDEScanner.java,L260035
42,0.0,0,20,L260027,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/PDETagScanner.java,PDETagScanner.java,L260036
22,0.0,0,7,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/PDEWhitespaceDetector.java,PDEWhitespaceDetector.java,L260037
43,0.0,0,26,L260027,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/TagRule.java,TagRule.java,L260038
99,0.0,0,83,L260027,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/TextUtil.java,TextUtil.java,L260039
23,0.0,0,9,L260259,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/DefaultContentProvider.java,DefaultContentProvider.java,L260260
30,0.0,0,16,L260259,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/DefaultElement.java,DefaultElement.java,L260261
19,0.0,1,4,L260259,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/DefaultTableProvider.java,DefaultTableProvider.java,L260262
35,0.0,0,21,L260259,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/ElementLabelProvider.java,ElementLabelProvider.java,L260263
48,0.0,0,33,L260259,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/ElementList.java,ElementList.java,L260264
22,0.0,0,8,L260259,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/IPDEElement.java,IPDEElement.java,L260265
27,0.0,0,13,L260259,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/ListContentProvider.java,ListContentProvider.java,L260266
44,0.0,0,30,L260259,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/NamedElement.java,NamedElement.java,L260267
52,0.0,0,38,L260259,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/elements/TreeContentProvider.java,TreeContentProvider.java,L260268
247,0.0,0,185,L260369,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/BuildFeatureAction.java,BuildFeatureAction.java,L260370
238,0.0,0,178,L260369,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/BuildPluginAction.java,BuildPluginAction.java,L260371
22,0.0,0,9,L260369,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/FeatureData.java,FeatureData.java,L260372
193,0.0,0,166,L260369,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/FeatureSpecPage.java,FeatureSpecPage.java,L260373
257,0.0,0,226,L260369,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/NewFeatureProjectWizard.java,NewFeatureProjectWizard.java,L260374
216,0.0,0,181,L260369,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/NewSiteProjectWizard.java,NewSiteProjectWizard.java,L260375
107,0.0,0,86,L260369,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/PluginListPage.java,PluginListPage.java,L260376
22,0.0,0,8,L260369,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/feature/SiteData.java,SiteData.java,L260377
116,0.0,2,67,L260855,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/AbstractLauncherTab.java,AbstractLauncherTab.java,L260856
668,0.0,1,571,L260855,12,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/AdvancedLauncherTab.java,AdvancedLauncherTab.java,L260857
537,0.0,7,426,L260855,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/BasicLauncherTab.java,BasicLauncherTab.java,L260858
29,0.0,0,17,L260855,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/ILauncherSettings.java,ILauncherSettings.java,L260859
127,0.0,5,82,L260855,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/LaunchListener.java,LaunchListener.java,L260860
100,0.0,0,75,L260855,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/PluginPathDialog.java,PluginPathDialog.java,L260861
169,0.0,3,111,L260855,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/RuntimeWorkbenchShortcut.java,RuntimeWorkbenchShortcut.java,L260862
478,0.0,0,418,L260855,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/TracingLauncherTab.java,TracingLauncherTab.java,L260863
199,0.0,8,130,L260855,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/TracingPropertySource.java,TracingPropertySource.java,L260864
768,0.0,2,651,L260855,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/WorkbenchLaunchConfigurationDelegate.java,WorkbenchLaunchConfigurationDelegate.java,L260865
82,0.0,3,56,L260855,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/WorkbenchLauncherTabGroup.java,WorkbenchLauncherTabGroup.java,L260866
163,0.0,3,116,L260855,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/launcher/WorkbenchSourcePathProvider.java,WorkbenchSourcePathProvider.java,L260867
70,0.0,1,43,L261889,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/CheckboxTablePart.java,CheckboxTablePart.java,L261890
86,0.0,2,61,L261889,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/EditableTablePart.java,EditableTablePart.java,L261891
77,0.0,0,59,L261889,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/FormBrowser.java,FormBrowser.java,L261892
95,0.0,5,57,L261889,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/MessageLine.java,MessageLine.java,L261893
52,0.0,0,31,L261889,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/ModifiedTextCellEditor.java,ModifiedTextCellEditor.java,L261894
70,0.0,1,49,L261889,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/SharedPart.java,SharedPart.java,L261895
116,0.0,2,85,L261889,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/SharedPartWithButtons.java,SharedPartWithButtons.java,L261896
164,0.0,7,86,L261889,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/StatusDialog.java,StatusDialog.java,L261897
172,0.0,19,70,L261889,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/StatusInfo.java,StatusInfo.java,L261898
78,0.0,1,51,L261889,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/StructuredViewerPart.java,StructuredViewerPart.java,L261899
74,0.0,2,43,L261889,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/TablePart.java,TablePart.java,L261900
74,0.0,2,43,L261889,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/TreePart.java,TreePart.java,L261901
169,0.0,2,133,L261889,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/parts/WizardCheckboxTablePart.java,WizardCheckboxTablePart.java,L261902
123,0.0,1,94,L262762,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/BuildpathPreferencePage.java,BuildpathPreferencePage.java,L262763
126,0.0,2,80,L262762,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/ComboFieldEditor.java,ComboFieldEditor.java,L262764
261,0.0,2,211,L262762,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/CompilersPreferencePage.java,CompilersPreferencePage.java,L262765
102,0.0,1,76,L262762,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/EditorPreferencePage.java,EditorPreferencePage.java,L262766
361,0.0,0,307,L262762,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/ExternalPluginsBlock.java,ExternalPluginsBlock.java,L262767
163,0.0,1,121,L262762,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/MainPreferencePage.java,MainPreferencePage.java,L262768
183,0.0,2,140,L262762,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/SourceLocationDialog.java,SourceLocationDialog.java,L262769
403,0.0,4,310,L262762,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/SourcePreferencePage.java,SourcePreferencePage.java,L262770
171,0.0,2,112,L262762,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/TargetEnvironmentPreferencePage.java,TargetEnvironmentPreferencePage.java,L262771
239,0.0,2,194,L262762,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/preferences/TargetPlatformPreferencePage.java,TargetPlatformPreferencePage.java,L262772
47,0.0,0,25,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/DependencyExtentAction.java,DependencyExtentAction.java,L263384
69,0.0,0,53,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/DependencyExtentLabelProvider.java,DependencyExtentLabelProvider.java,L263385
253,0.0,0,200,L263383,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/DependencyExtentSearchOperation.java,DependencyExtentSearchOperation.java,L263386
150,0.0,0,116,L263383,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/DependencyExtentSearchResultCollector.java,DependencyExtentSearchResultCollector.java,L263387
46,0.0,2,23,L263383,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/DependencyExtentViewerSorter.java,DependencyExtentViewerSorter.java,L263388
69,0.0,0,50,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/FindDeclarationsAction.java,FindDeclarationsAction.java,L263389
92,0.0,4,58,L263383,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/FindPluginReferencesAction.java,FindPluginReferencesAction.java,L263390
73,0.0,0,53,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/FindReferencesAction.java,FindReferencesAction.java,L263391
94,0.0,0,73,L263383,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/JavaSearchCollector.java,JavaSearchCollector.java,L263392
81,0.0,0,61,L263383,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/JavaSearchOperation.java,JavaSearchOperation.java,L263393
144,0.0,0,119,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginJavaSearchUtil.java,PluginJavaSearchUtil.java,L263394
108,0.0,0,86,L263383,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchActionGroup.java,PluginSearchActionGroup.java,L263395
35,0.0,2,9,L263383,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchActionGroupFactory.java,PluginSearchActionGroupFactory.java,L263396
84,0.0,2,49,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchLabelProvider.java,PluginSearchLabelProvider.java,L263397
396,0.0,0,336,L263383,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchPage.java,PluginSearchPage.java,L263398
130,0.0,0,94,L263383,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchResultCollector.java,PluginSearchResultCollector.java,L263399
61,0.0,0,42,L263383,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PluginSearchUIOperation.java,PluginSearchUIOperation.java,L263400
64,0.0,4,32,L263383,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/PreviewReferenceAction.java,PreviewReferenceAction.java,L263401
94,0.0,1,63,L263383,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/ReferencesInPluginAction.java,ReferencesInPluginAction.java,L263402
65,0.0,2,37,L263383,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/SchemaMarkerResolutionGenerator.java,SchemaMarkerResolutionGenerator.java,L263403
75,0.0,1,50,L263383,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/SearchGoToAction.java,SearchGoToAction.java,L263404
119,0.0,0,94,L263383,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/ShowDescriptionAction.java,ShowDescriptionAction.java,L263405
72,0.0,0,54,L263383,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/UnusedDependenciesAction.java,UnusedDependenciesAction.java,L263406
247,0.0,0,208,L263383,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/UnusedDependenciesOperation.java,UnusedDependenciesOperation.java,L263407
99,0.0,0,77,L263383,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/UnusedImportsDialog.java,UnusedImportsDialog.java,L263408
119,0.0,1,91,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/AbstractOverlayIcon.java,AbstractOverlayIcon.java,L264107
23,0.0,0,11,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/ArraySorter.java,ArraySorter.java,L264108
157,0.0,3,74,L264106,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/ChoiceCellEditor.java,ChoiceCellEditor.java,L264109
50,0.0,2,17,L264106,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/ChoicePropertyDescriptor.java,ChoicePropertyDescriptor.java,L264110
37,0.0,1,18,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/ImageOverlayIcon.java,ImageOverlayIcon.java,L264111
39,0.0,1,19,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/OverlayIcon.java,OverlayIcon.java,L264112
29,0.0,2,10,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/PDEProblemFinder.java,PDEProblemFinder.java,L264113
65,0.0,4,27,L264106,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/PixelConverter.java,PixelConverter.java,L264114
121,0.0,6,70,L264106,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/SWTUtil.java,SWTUtil.java,L264117
193,0.0,1,159,L264106,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/SharedLabelProvider.java,SharedLabelProvider.java,L264115
59,0.0,0,40,L264106,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/util/Sorter.java,Sorter.java,L264116
87,0.0,0,60,L264379,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/CopyToClipboardAction.java,CopyToClipboardAction.java,L264380
131,0.0,5,92,L264379,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/DependenciesContentProvider.java,DependenciesContentProvider.java,L264381
41,0.0,1,22,L264379,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/DependenciesLabelProvider.java,DependenciesLabelProvider.java,L264382
283,0.0,3,234,L264379,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/DependenciesView.java,DependenciesView.java,L264383
95,0.0,7,52,L264379,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/FileAdapterPropertySource.java,FileAdapterPropertySource.java,L264384
108,0.0,11,46,L264379,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/JarEntryEditorInput.java,JarEntryEditorInput.java,L264385
108,0.0,7,65,L264379,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/ModelEntryPropertySource.java,ModelEntryPropertySource.java,L264386
90,0.0,4,60,L264379,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/OpenDependenciesAction.java,OpenDependenciesAction.java,L264387
153,0.0,5,116,L264379,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsContentProvider.java,PluginsContentProvider.java,L264388
82,0.0,3,49,L264379,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsDragAdapter.java,PluginsDragAdapter.java,L264389
157,0.0,1,131,L264379,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsLabelProvider.java,PluginsLabelProvider.java,L264390
879,0.0,3,795,L264379,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsView.java,PluginsView.java,L264391
46,0.0,0,30,L264379,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/PluginsViewAdapterFactory.java,PluginsViewAdapterFactory.java,L264392
91,0.0,1,66,L264379,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/view/ShowInWorkspaceAction.java,ShowInWorkspaceAction.java,L264393
47,0.0,0,31,L265108,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/BaseWizardSelectionPage.java,BaseWizardSelectionPage.java,L265109
46,0.0,0,30,L265108,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/Category.java,Category.java,L265110
92,0.0,0,69,L265108,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/ListUtil.java,ListUtil.java,L265111
58,0.0,0,42,L265108,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/NewWizard.java,NewWizard.java,L265112
326,0.0,6,267,L265108,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/RequiredPluginsContainerPage.java,RequiredPluginsContainerPage.java,L265113
24,0.0,0,10,L265108,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/ResizableWizardDialog.java,ResizableWizardDialog.java,L265114
80,0.0,1,49,L265108,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/SourceAttachmentDialog.java,SourceAttachmentDialog.java,L265115
93,0.0,2,56,L265108,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/StatusWizardPage.java,StatusWizardPage.java,L265116
75,0.0,0,52,L265108,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardCollectionElement.java,WizardCollectionElement.java,L265117
43,0.0,0,24,L265108,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardCollectionSorter.java,WizardCollectionSorter.java,L265118
114,0.0,0,86,L265108,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardElement.java,WizardElement.java,L265119
142,0.0,0,104,L265108,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardListSelectionPage.java,WizardListSelectionPage.java,L265120
68,0.0,0,52,L265108,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardNode.java,WizardNode.java,L265121
195,0.0,0,152,L265108,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/WizardTreeSelectionPage.java,WizardTreeSelectionPage.java,L265122
300,0.0,4,249,L265167,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/BaseExportWizard.java,BaseExportWizard.java,L265168
454,0.0,1,378,L265167,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/BaseExportWizardPage.java,BaseExportWizardPage.java,L265169
49,0.0,0,29,L265167,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/ExportFeatureBuildScriptGenerator.java,ExportFeatureBuildScriptGenerator.java,L265170
191,0.0,2,148,L265167,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/FeatureExportWizard.java,FeatureExportWizard.java,L265171
41,0.0,0,25,L265167,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/FeatureExportWizardPage.java,FeatureExportWizardPage.java,L265172
132,0.0,2,97,L265167,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/PluginExportWizard.java,PluginExportWizard.java,L265173
46,0.0,0,27,L265167,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/PluginExportWizardPage.java,PluginExportWizardPage.java,L265174
371,0.0,0,325,L265500,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/BaseExtensionPointMainPage.java,BaseExtensionPointMainPage.java,L265501
49,0.0,0,34,L265500,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/GenericExtensionWizard.java,GenericExtensionWizard.java,L265502
69,0.0,0,53,L265500,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionMainPage.java,NewExtensionMainPage.java,L265503
76,0.0,0,58,L265500,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionPointMainPage.java,NewExtensionPointMainPage.java,L265504
42,0.0,0,26,L265500,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionPointWizard.java,NewExtensionPointWizard.java,L265505
192,0.0,0,159,L265500,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionRegistryReader.java,NewExtensionRegistryReader.java,L265506
136,0.0,2,94,L265500,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionTemplateWizard.java,NewExtensionTemplateWizard.java,L265507
60,0.0,0,45,L265500,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewExtensionWizard.java,NewExtensionWizard.java,L265508
47,0.0,0,33,L265500,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewSchemaFileMainPage.java,NewSchemaFileMainPage.java,L265509
56,0.0,0,40,L265500,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/NewSchemaFileWizard.java,NewSchemaFileWizard.java,L265510
435,0.0,0,387,L265500,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/extension/PointSelectionPage.java,PointSelectionPage.java,L265511
86,0.0,3,53,L266080,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/BinaryProjectFilter.java,BinaryProjectFilter.java,L266081
252,0.0,2,202,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/FeatureImportOperation.java,FeatureImportOperation.java,L266082
220,0.0,4,170,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/FeatureImportWizard.java,FeatureImportWizard.java,L266083
420,0.0,5,356,L266080,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/FeatureImportWizardDetailedPage.java,FeatureImportWizardDetailedPage.java,L266084
320,0.0,2,255,L266080,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/FeatureImportWizardFirstPage.java,FeatureImportWizardFirstPage.java,L266085
774,0.0,2,663,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportOperation.java,PluginImportOperation.java,L266086
305,0.0,4,252,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportWizard.java,PluginImportWizard.java,L266087
545,0.0,2,448,L266080,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportWizardDetailedPage.java,PluginImportWizardDetailedPage.java,L266088
476,0.0,4,398,L266080,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/PluginImportWizardFirstPage.java,PluginImportWizardFirstPage.java,L266089
107,0.0,12,42,L266080,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/TargetEnvironmentPreferenceNode.java,TargetEnvironmentPreferenceNode.java,L266090
107,0.0,12,42,L266080,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/TargetPlatformPreferenceNode.java,TargetPlatformPreferenceNode.java,L266091
57,0.0,0,39,L266080,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/UpdateBuildpathWizard.java,UpdateBuildpathWizard.java,L266092
160,0.0,0,130,L266080,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/UpdateBuildpathWizardPage.java,UpdateBuildpathWizardPage.java,L266093
223,0.0,4,175,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/UpdateClasspathAction.java,UpdateClasspathAction.java,L266094
121,0.0,1,92,L266080,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/imports/UpdateClasspathOperation.java,UpdateClasspathOperation.java,L266095
71,0.0,0,55,L267446,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/ConvertJavaToPDEProjectAction.java,ConvertJavaToPDEProjectAction.java,L267449
